361; 354;3666;3666 - Межрайонная инспекция ФНС России № 1 по Воронежской области;
362; 354;3667;3667 - Межрайонная инспекция ФНС России № 15 по Воронежской области;
363; 354;3668;3668 - Межрайонная инспекция ФНС России № 12 по Воронежской области;
364;0;37;Ивановская область;
365;364;3700;3700 - Управление ФНС России по Ивановской области;
366;364;3702;3702 - Инспекция ФНС России по г.Иваново;
367;364;3703;3703 - Межрайонная инспекция ФНС России № 5 по Ивановской области;
368;364;3704;3704 - Межрайонная инспекция ФНС России № 2 по Ивановской области;
369;364;3705;3705 - Межрайонная инспекция ФНС России № 4 по Ивановской области;
370;364;3706;3706 - Межрайонная инспекция ФНС России № 3 по Ивановской области;
371;364;3711;3711 - Межрайонная инспекция ФНС России № 6 по Ивановской области;
372;0;38;Иркутская область;
373;372;3800;3800 - Управление ФНС России по Иркутской области;
374;372;3801;3801 - Инспекция ФНС России по г. Ангарску Иркутской области;
375;372;3804;3804 - Инспекция ФНС России по Центральному округу г. Братска Иркутской области;
376;372;3805;3805 - Межрайонная инспекция ФНС России № 15 по Иркутской области;
377;372;3808;3808 - Межрайонная инспекция ФНС России № 20 по Иркутской области;
378;372;3810;3810 - Межрайонная инспекция ФНС России № 19 по Иркутской области;
